county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person_1,advance_in_person_3,election_day,advance_in_person_2,provisional
Fulton,EP04-05,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,127,3,3,35,85,0,1
Fulton,EP04-13,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,20,0,1,5,14,0,0
Fulton,FA01A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,113,0,4,25,84,0,0
Fulton,FA01B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,4,0,0,0,3,1,0
Fulton,HP01,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,81,0,1,6,74,0,0
Fulton,JC01,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,29,0,1,0,28,0,0
Fulton,JC02,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,8,2,0,0,6,0,0
Fulton,JC03A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,4,0,0,0,4,0,0
Fulton,JC03B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,4,0,0,0,4,0,0
Fulton,JC04A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,21,0,0,0,19,2,0
Fulton,JC04B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,2,1,0,0,1,0,0
Fulton,JC05,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,15,0,0,0,15,0,0
Fulton,JC06,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,17,0,0,0,17,0,0
Fulton,JC07,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,39,3,0,0,35,1,0
Fulton,JC08,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,26,0,0,0,24,2,0
Fulton,JC09,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,25,1,0,0,24,0,0
Fulton,JC10,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,25,2,0,0,22,1,0
Fulton,JC11,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,47,3,0,0,43,1,0
Fulton,JC12,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,63,2,1,0,60,0,0
Fulton,JC13A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,42,0,1,0,37,4,0
Fulton,JC13B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,17,4,0,0,12,1,0
Fulton,JC14,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,24,1,0,0,23,0,0
Fulton,JC15,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,4,0,0,0,4,0,0
Fulton,JC16,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,40,0,0,0,36,4,0
Fulton,JC18A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,38,0,0,0,36,2,0
Fulton,JC19,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,58,0,2,0,52,4,0
Fulton,ML011,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,17,0,0,0,17,0,0
Fulton,ML012,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,15,0,0,0,13,2,0
Fulton,ML01B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,0,0,0,0,0,0,0
Fulton,ML021,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,12,0,0,0,12,0,0
Fulton,ML022,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,2,0,0,0,2,0,0
Fulton,ML023,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,16,0,0,0,15,1,0
Fulton,ML024,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,2,0,0,0,0,2,0
Fulton,ML03,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,48,3,0,0,44,1,0
Fulton,ML04A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,15,1,0,0,14,0,0
Fulton,ML04B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,22,2,0,0,19,1,0
Fulton,ML04C,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,1,0,0,0,1,0,0
Fulton,ML05A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,0,0,0,0,0,0,0
Fulton,ML05B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,8,0,0,0,8,0,0
Fulton,ML05C,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,29,5,0,0,23,1,0
Fulton,ML06A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,7,0,0,0,4,3,0
Fulton,ML06B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,12,0,0,0,10,2,0
Fulton,ML071,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,0,0,0,0,0,0,0
Fulton,ML072,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,8,1,0,0,7,0,0
Fulton,ML07A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,10,1,0,0,9,0,0
Fulton,MP01,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,9,0,0,0,9,0,0
Fulton,PA01,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,42,1,0,2,39,0,0
Fulton,RW01,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,122,10,0,0,103,9,0
Fulton,RW02,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,65,3,1,0,54,7,0
Fulton,RW03,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,78,0,1,0,69,8,0
Fulton,RW04,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,61,2,0,0,47,11,1
Fulton,RW05,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,15,2,0,0,12,1,0
Fulton,RW06,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,50,3,0,0,41,6,0
Fulton,RW07A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,9,0,0,0,7,2,0
Fulton,RW07B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,10,0,0,0,10,0,0
Fulton,RW08,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,96,1,0,0,83,12,0
Fulton,RW09,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,141,2,0,0,125,14,0
Fulton,RW10,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,139,1,1,0,121,16,0
Fulton,RW11A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,48,0,0,0,37,11,0
Fulton,RW12,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,147,3,0,0,137,7,0
Fulton,RW13,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,95,2,0,0,81,12,0
Fulton,RW16,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,52,1,0,0,45,6,0
Fulton,RW17,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,50,2,0,0,35,13,0
Fulton,RW19,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,25,1,1,0,22,1,0
Fulton,RW20,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,56,0,0,0,50,6,0
Fulton,RW21,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,73,2,0,0,56,15,0
Fulton,RW22A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,24,3,1,0,17,3,0
Fulton,SC01B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,126,0,6,26,94,0,0
Fulton,SC02,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,68,3,1,9,55,0,0
Fulton,SC04,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,22,1,0,6,15,0,0
Fulton,SC05A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,10,0,1,2,7,0,0
Fulton,SC05B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,66,0,7,17,42,0,0
Fulton,SC05D,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,71,0,2,23,46,0,0
Fulton,SC07A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,56,0,1,15,40,0,0
Fulton,SC08B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,62,1,1,23,37,0,0
Fulton,SC08C,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,5,0,0,2,3,0,0
Fulton,SC08D,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,6,0,0,2,4,0,0
Fulton,SC08E,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,5,0,0,2,3,0,0
Fulton,SC08F,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,11,0,1,6,4,0,0
Fulton,SC08G,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,0,0,0,0,0,0,0
Fulton,SC09A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,78,1,4,21,52,0,0
Fulton,SC09B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,43,0,1,10,32,0,0
Fulton,SC10,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,25,2,1,6,16,0,0
Fulton,SC11A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,38,0,1,6,31,0,0
Fulton,SC11B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,40,0,0,12,27,1,0
Fulton,SC13A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,150,3,4,47,95,1,0
Fulton,SC13B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,27,1,2,6,18,0,0
Fulton,SC14,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,15,0,0,5,9,1,0
Fulton,SC16,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,126,0,4,26,95,0,1
Fulton,SC17A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,2,0,0,0,2,0,0
Fulton,SC17C,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,38,0,0,9,29,0,0
Fulton,SC18A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,10,0,1,3,6,0,0
Fulton,SC18B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,143,4,2,44,93,0,0
Fulton,SC19A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,6,0,0,1,5,0,0
Fulton,SC19B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,25,1,0,5,19,0,0
Fulton,SC211,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,11,0,0,2,9,0,0
Fulton,SC212,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,23,0,1,6,16,0,0
Fulton,SC23A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,90,0,4,19,67,0,0
Fulton,SC23B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,8,0,0,3,5,0,0
Fulton,SC27,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,61,1,4,21,35,0,0
Fulton,SC29A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,53,1,0,17,35,0,0
Fulton,SC30A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,6,1,0,0,5,0,0
Fulton,SC30B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,23,0,0,5,18,0,0
Fulton,SS01,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,85,1,2,0,77,5,0
Fulton,SS02A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,24,2,0,0,15,7,0
Fulton,SS02B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,8,0,0,0,6,1,1
Fulton,SS03,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,40,4,0,0,29,7,0
Fulton,SS04,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,50,1,0,0,33,16,0
Fulton,SS05,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,100,2,0,0,80,18,0
Fulton,SS06,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,64,2,0,0,50,12,0
Fulton,SS07A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,28,4,0,0,17,7,0
Fulton,SS07B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,12,0,0,0,8,4,0
Fulton,SS07C,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,17,2,0,0,15,0,0
Fulton,SS08A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,14,0,0,0,13,1,0
Fulton,SS08B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,23,2,0,0,19,2,0
Fulton,SS08C,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,2,0,0,0,2,0,0
Fulton,SS08D,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,13,2,0,0,10,1,0
Fulton,SS09A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,126,1,1,0,106,18,0
Fulton,SS09B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,121,5,0,0,97,19,0
Fulton,SS11A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,58,0,0,0,43,15,0
Fulton,SS11B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,16,1,0,0,9,6,0
Fulton,SS11C,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,0,0,0,0,0,0,0
Fulton,SS11D,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,14,3,0,0,8,3,0
Fulton,SS12,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,114,4,0,0,92,18,0
Fulton,SS13A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,40,1,0,0,32,7,0
Fulton,SS13B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,10,1,1,0,8,0,0
Fulton,SS14,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,79,1,1,0,68,9,0
Fulton,SS15A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,6,0,0,0,4,2,0
Fulton,SS15B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,19,1,0,0,17,1,0
Fulton,SS16,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,97,4,0,1,74,18,0
Fulton,SS17,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,59,1,2,0,37,19,0
Fulton,SS18A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,22,0,0,0,17,5,0
Fulton,SS18B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,7,0,0,0,7,0,0
Fulton,SS19A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,31,0,1,0,22,8,0
Fulton,SS19B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,34,1,0,0,16,17,0
Fulton,SS20,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,20,3,0,0,9,8,0
Fulton,SS22,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,57,3,0,0,42,12,0
Fulton,SS25,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,33,0,0,0,26,7,0
Fulton,SS26,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,20,1,2,0,10,7,0
Fulton,SS29A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,59,2,1,0,42,14,0
Fulton,SS31,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,29,0,0,0,19,10,0
Fulton,UC01A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,24,0,1,4,19,0,0
Fulton,UC01B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,1,0,0,0,1,0,0
Fulton,UC01E,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,0,0,0,0,0,0,0
Fulton,UC02A,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,109,1,0,34,74,0,0
Fulton,UC02B,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,2,0,0,2,0,0,0
Fulton,UC031,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,49,5,0,7,36,1,0
Fulton,UC032,Superior Court Judge,Atlanta Circuit (Lane),,STERLING EAVES,1,0,0,0,1,0,0
Fulton,,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,20418,517,525,3135,15897,308,36
Fulton,01A,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,173,8,5,4,156,0,0
Fulton,01B,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,247,7,8,1,229,2,0
Fulton,01C,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,38,2,1,2,33,0,0
Fulton,01D,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,28,5,4,2,16,1,0
Fulton,01E,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,283,6,16,2,258,1,0
Fulton,01F,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,14,0,1,0,13,0,0
Fulton,01H,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,13,1,1,1,10,0,0
Fulton,01J,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,103,8,9,9,76,0,1
Fulton,01P,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,69,10,1,2,56,0,0
Fulton,01R,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,43,0,0,1,42,0,0
Fulton,01S,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,69,4,1,3,61,0,0
Fulton,01T,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,50,3,1,1,45,0,0
Fulton,02A,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,38,0,2,0,36,0,0
Fulton,02B,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,49,0,5,2,42,0,0
Fulton,02C,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,75,1,7,1,66,0,0
Fulton,02D,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,85,5,7,0,72,1,0
Fulton,02E,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,80,2,4,1,72,1,0
Fulton,02F1,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,64,1,5,0,58,0,0
Fulton,02F2,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,9,0,0,0,9,0,0
Fulton,02G,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,51,0,1,0,50,0,0
Fulton,02J,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,33,0,4,0,29,0,0
Fulton,02K,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,9,0,2,0,7,0,0
Fulton,02L1,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,49,1,4,0,44,0,0
Fulton,02L2,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,10,0,3,0,7,0,0
Fulton,02S,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,21,1,1,0,19,0,0
Fulton,02W,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,2,0,0,0,2,0,0
Fulton,03A,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,74,2,6,12,53,0,1
Fulton,03B,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,15,1,2,0,12,0,0
Fulton,03C,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,74,6,2,11,55,0,0
Fulton,03D,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,48,1,3,6,36,2,0
Fulton,03E,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,67,1,4,3,59,0,0
Fulton,03F,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,12,0,0,1,11,0,0
Fulton,03G,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,19,0,1,0,18,0,0
Fulton,03H,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,37,1,0,6,30,0,0
Fulton,03I,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,8,0,1,0,7,0,0
Fulton,03L,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,18,0,0,1,17,0,0
Fulton,03M,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,15,0,2,0,13,0,0
Fulton,03N,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,36,3,1,0,32,0,0
Fulton,03P1A,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,17,0,2,0,14,1,0
Fulton,03P2,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,0,0,0,0,0,0,0
Fulton,03S,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,33,1,0,3,29,0,0
Fulton,03T,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,37,0,1,2,34,0,0
Fulton,04A,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,41,4,1,4,32,0,0
Fulton,04B,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,13,1,0,1,9,1,1
Fulton,04C,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,7,0,0,1,5,0,1
Fulton,04D,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,91,7,2,8,74,0,0
Fulton,04F,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,41,1,6,2,32,0,0
Fulton,04G,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,28,2,1,3,22,0,0
Fulton,04I,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,22,2,5,1,14,0,0
Fulton,04J,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,7,0,0,1,5,1,0
Fulton,04K,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,119,2,12,6,99,0,0
Fulton,04L,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,62,0,5,2,54,0,1
Fulton,04M,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,13,1,2,1,9,0,0
Fulton,04S,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,162,0,3,19,140,0,0
Fulton,04T,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,47,0,0,16,31,0,0
Fulton,04V,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,46,2,5,1,37,0,1
Fulton,04W,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,6,0,1,0,5,0,0
Fulton,04X1,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,100,0,7,14,79,0,0
Fulton,04X2,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,26,1,2,2,21,0,0
Fulton,05A1,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,37,5,0,0,32,0,0
Fulton,05A2,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,134,5,8,0,121,0,0
Fulton,05B,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,54,0,2,0,52,0,0
Fulton,05C,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,0,0,0,0,0,0,0
Fulton,05D,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,3,0,0,1,2,0,0
Fulton,05F,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,1,0,0,0,1,0,0
Fulton,05J,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,24,0,2,1,21,0,0
Fulton,05K,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,41,0,3,1,37,0,0
Fulton,06B,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,7,1,0,0,6,0,0
Fulton,06D,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,105,6,4,0,92,3,0
Fulton,06E,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,26,0,2,0,23,1,0
Fulton,06F,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,35,0,1,0,33,0,1
Fulton,06G,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,1,0,0,0,1,0,0
Fulton,06H,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,13,0,1,1,11,0,0
Fulton,06I,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,19,0,0,0,19,0,0
Fulton,06J,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,29,0,0,0,29,0,0
Fulton,06L1,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,7,0,0,0,7,0,0
Fulton,06L2,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,10,0,1,0,9,0,0
Fulton,06N,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,14,0,1,1,12,0,0
Fulton,06Q,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,4,0,0,0,4,0,0
Fulton,06R,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,32,0,3,0,29,0,0
Fulton,07A,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,78,8,1,0,56,13,0
Fulton,07B,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,15,1,0,0,12,2,0
Fulton,07C,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,31,9,0,0,19,3,0
Fulton,07D,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,33,4,1,0,28,0,0
Fulton,07E,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,14,1,0,0,13,0,0
Fulton,07F,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,27,3,1,0,22,1,0
Fulton,07H,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,23,1,2,0,19,1,0
Fulton,07J,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,18,0,0,0,18,0,0
Fulton,07M,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,23,0,1,0,22,0,0
Fulton,07N,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,12,2,2,0,7,1,0
Fulton,08A,Superior Court Judge,Atlanta Circuit (Lane),,BELINDA E. EDWARDS,28,2,0,0,24,2,0
